,000300.SH,000905.SH,399006.SZ,000906.SH,000852.SH,881001.WI
2021/12/15,-0.008673038,-0.001348214,-0.008669895,-0.006950833,-0.003288244,-0.005196523
2021/12/16,0.005759804,0.009124479,0.007415064,0.006556375,0.006334408,0.006378481
2021/12/17,-0.015884102,-0.009001128,-0.016075209,-0.014249769,-0.013973538,-0.013160341
2021/12/20,-0.015004178,-0.016212445,-0.029622378,-0.015292604,-0.018007441,-0.015236465
2021/12/21,0.006775547,0.011047053,0.005347977,0.00779447,0.012523519,0.009929129
2021/12/22,0.000197233,0.003710483,0.005453063,0.00103797,0.010418991,0.003042978
2021/12/23,0.006976258,0.004755519,0.001485559,0.006443095,0.00023328,0.003056627
2021/12/24,-0.005535552,-0.007964139,-0.022704219,-0.006117877,-0.019672489,-0.01088142
2021/12/27,-0.00041068,-0.000825182,-0.00099927,-0.000509892,-2.25E-05,-3.75E-05
2021/12/28,0.0074483,0.001826586,0.010549451,0.006103089,0.011200343,0.007180351
2021/12/29,-0.014625609,-0.005251074,-0.014018708,-0.012391757,-0.001030148,-0.008762667
2021/12/30,0.007787581,0.008717973,0.012461573,0.008010837,0.008796235,0.008377306
2021/12/31,0.003832644,0.006625997,-3.68E-05,0.004503416,0.010826639,0.005990586
2022/1/4,-0.004576172,-0.000672093,-0.021823848,-0.003636697,-0.003402584,-0.002062287
2022/1/5,-0.010095053,-0.017918592,-0.027276142,-0.011983361,-0.025227132,-0.014762364
2022/1/6,-0.01024798,0.001008684,-0.010763031,-0.007547343,0.008075225,-0.002085177
2022/1/7,0.000858634,-0.007508216,-0.009783788,-0.001166003,-0.020628333,-0.007383178
2022/1/10,0.004494928,0.002198413,-0.000384839,0.003942901,0.006701969,0.004810588
2022/1/11,-0.009552264,-0.007818714,-0.012771339,-0.009136304,-0.011312541,-0.008808219
2022/1/12,0.009964039,0.008648573,0.02635074,0.009647971,0.017370973,0.011851722
2022/1/13,-0.016439646,-0.01377994,-0.017070186,-0.015801157,-0.017319364,-0.01503404
2022/1/14,-0.008222422,-0.002341387,0.011762775,-0.006807675,0.004000556,-0.003854634
2022/1/17,0.008577703,0.010834201,0.01634929,0.009122949,0.017291074,0.011482866
2022/1/18,0.009664009,0.000740347,-0.008224242,0.007503828,-0.006337187,0.001287058
2022/1/19,-0.006849454,-0.006197908,-0.021739742,-0.006692768,-0.012040825,-0.006876545
2022/1/20,0.009022445,-0.008706092,-0.003245278,0.004757519,-0.022514173,-0.005297388
2022/1/21,-0.009162396,-0.011360683,-0.010213555,-0.009684124,-0.013862353,-0.010762998
2022/1/24,0.001553256,0.000376988,0.0071685,0.001274547,0.00496129,0.001992768
2022/1/25,-0.022622213,-0.033712669,-0.026657965,-0.025247577,-0.03936968,-0.030062982
2022/1/26,0.007237395,0.005726564,0.009901661,0.006882853,0.005322059,0.006397028
2022/1/27,-0.019615514,-0.026046209,-0.032502064,-0.021121845,-0.029412697,-0.024291763
2022/1/28,-0.012144156,-0.003842904,0.000750698,-0.010209434,0.001853534,-0.004611859
2022/2/7,0.015407847,0.014600982,0.00306606,0.015218611,0.012707567,0.014681934
2022/2/8,-0.005463209,0.009822332,-0.024463616,-0.001880728,0.002690275,0.001146006
2022/2/9,0.009392522,0.014955818,0.01303883,0.010711517,0.01847463,0.012625432
2022/2/10,-0.00262215,-0.000371488,-0.019794894,-0.002086287,-0.004966116,-0.00302478
2022/2/11,-0.008290591,-0.01395537,-0.028350798,-0.009641507,-0.019756587,-0.012879411
2022/2/14,-0.010802702,-0.007313199,-0.005233175,-0.009974151,-0.003948932,-0.007306531
2022/2/15,0.010636648,0.009645271,0.030905154,0.010400634,0.016952958,0.010777133
2022/2/16,0.003888348,0.001738982,0.00069357,0.003377001,0.00817658,0.005872752
2022/2/17,0.002420014,-0.000479147,0.00760301,0.001731541,0.005220694,0.002069723
2022/2/18,0.004767793,0.009785045,-0.004582219,0.005956634,0.004318986,0.005572521
2022/2/21,-0.003638108,0.004695113,-0.007858533,-0.001656524,0.011417715,0.003094088
2022/2/22,-0.012981727,-0.011992041,-0.01379442,-0.01274492,-0.00754721,-0.011011242
2022/2/23,0.010689149,0.015131171,0.02818443,0.011752889,0.023514049,0.01503859
2022/2/24,-0.02027399,-0.01779301,-0.021086263,-0.019677825,-0.022184393,-0.020930703
2022/2/25,0.009737844,0.008064524,0.025828414,0.00933498,0.010547545,0.009766835
2022/2/28,0.001797603,0.004967716,0.008930448,0.002559845,0.00786113,0.003108812
2022/3/1,0.008302759,0.00302578,0.001554746,0.007030878,0.001295528,0.005934964
2022/3/2,-0.008893569,0.000173944,-0.01772491,-0.006716766,-0.002037097,-0.004141515
2022/3/3,-0.00589097,-0.00228184,-0.015059077,-0.005018515,-0.009669843,-0.005558277
2022/3/4,-0.012127133,-0.008122761,-0.015512712,-0.011156493,-0.013762266,-0.011990381
2022/3/7,-0.031948145,-0.021229722,-0.043027562,-0.029342039,-0.021518961,-0.025245418
2022/3/8,-0.020076032,-0.034462825,-0.018014645,-0.023603117,-0.030273712,-0.026064945
2022/3/9,-0.009153838,-0.019328406,-0.006297673,-0.011620792,-0.010941419,-0.011187191
2022/3/10,0.015732525,0.017338673,0.02667795,0.016118894,0.023025338,0.017804971
2022/3/11,0.003187705,0.009226384,0.011486062,0.004642067,0.005502709,0.005179568
2022/3/14,-0.030596386,-0.023253946,-0.035646543,-0.028820728,-0.027204897,-0.028127527
2022/3/15,-0.045738151,-0.056707865,-0.02554606,-0.048404145,-0.048100793,-0.047386293
2022/3/16,0.043242251,0.032068852,0.052020525,0.040550464,0.033905361,0.03767842
2022/3/17,0.019637394,0.01807149,0.028706349,0.019263216,0.018762742,0.018394909
2022/3/18,0.006656,0.010321811,0.001132021,0.007530911,0.008919953,0.008738038
2022/3/21,-0.001677441,0.004220702,0.00456372,-0.000265685,0.010907938,0.004430474
2022/3/22,-0.000810309,-0.000131107,-0.013918965,-0.000647013,-0.004452271,-0.001718246
2022/3/23,0.004987292,0.006289857,0.01031149,0.005300636,0.006284431,0.004709175
2022/3/24,-0.005895288,-0.008437801,-0.003585849,-0.006507507,-0.009494251,-0.007764031
2022/3/25,-0.018049018,-0.011960281,-0.02522745,-0.016585762,-0.011736874,-0.013668722
2022/3/28,-0.006254027,0.002400005,-0.016609754,-0.004164486,-0.007707162,-0.004820061
2022/3/29,-0.003452408,-0.004808347,-0.000563773,-0.003781952,-0.006143454,-0.005159979
2022/3/30,0.029015631,0.019959031,0.040174903,0.026816742,0.02067771,0.023655348
2022/3/31,-0.007405117,-0.008296416,-0.013843496,-0.007620082,-0.013501354,-0.00793638
2022/4/1,0.012684422,0.006254537,0.002811476,0.011134832,7.96E-05,0.007060119
2022/4/6,-0.002880366,-0.001193099,-0.012395904,-0.002475692,-0.001227873,-0.000541899
2022/4/7,-0.012838494,-0.021289579,-0.021024636,-0.014867965,-0.020800799,-0.017325174
2022/4/8,0.00514768,0.000405989,-0.003343878,0.004016383,-0.0072925,0.000430937
2022/4/11,-0.030891941,-0.031204942,-0.041973169,-0.030966325,-0.037598076,-0.031625306
2022/4/12,0.019488056,0.016088676,0.025040459,0.018680314,0.013646098,0.016913429
2022/4/13,-0.009625828,-0.013478286,-0.022527611,-0.0105389,-0.019981187,-0.013753229
2022/4/14,0.012520457,0.013593558,-0.000222187,0.012774053,0.011685407,0.011792945
2022/4/15,-0.000673065,-0.009098407,-0.002404783,-0.002665711,-0.013308126,-0.007360038
2022/4/18,-0.00533878,0.000536672,0.011141286,-0.003958167,0.008119763,8.39E-05
2022/4/19,-0.00755636,0.003027557,-0.013758726,-0.005058147,0.003123842,-0.001826091
2022/4/20,-0.015505278,-0.022236817,-0.03663792,-0.017107092,-0.017576183,-0.016026262
2022/4/21,-0.018413851,-0.033090838,-0.021660078,-0.02188811,-0.04056094,-0.027937441
2022/4/22,0.004359495,-0.003266936,-0.006858639,0.002575003,-0.014975797,-0.002580101
2022/4/25,-0.049420572,-0.064669624,-0.055556847,-0.05296793,-0.078108516,-0.060320698
2022/4/26,-0.008071718,-0.025273436,-0.008525204,-0.012023873,-0.030388129,-0.018647555
2022/4/27,0.029443122,0.038790843,0.055176845,0.031561986,0.052057936,0.034637147
2022/4/28,0.006564231,-0.003360893,-0.0182958,0.004298723,-0.008448329,-0.000829735
2022/4/29,0.024261948,0.038595148,0.041066596,0.027508019,0.043791345,0.032606941
2022/5/5,-0.001501603,0.010447978,-0.013252042,0.001233821,0.017862956,0.006710243
2022/5/6,-0.025284261,-0.021617625,-0.018980436,-0.024437193,-0.012375722,-0.020088992
2022/5/9,-0.00802765,0.008042551,-0.007526029,-0.004304356,0.013218105,0.002107716
2022/5/10,0.010943313,0.014544061,0.021665313,0.011787917,0.018794601,0.014046091
2022/5/11,0.014427704,0.008388361,0.03066609,0.013007258,0.008799147,0.011082458
2022/5/12,-0.004446987,0.000920803,0.002182212,-0.003190244,0.005254765,0.000195279
2022/5/13,0.007542855,0.009350472,0.002930032,0.007967748,0.006147014,0.007287818
2022/5/16,-0.008038509,-0.000986837,-0.011420129,-0.006378653,0.001847038,-0.003316746
2022/5/17,0.012474442,0.004361362,0.016239881,0.01055426,0.005848429,0.008350591
2022/5/18,-0.003491481,-0.003240579,-0.001566931,-0.003432458,0.001527575,-0.000696639
2022/5/19,0.001926773,0.007057848,0.004967369,0.003133963,0.008548348,0.005368691
2022/5/20,0.019502308,0.015600282,0.01692047,0.018580692,0.013471601,0.016423626
2022/5/23,-0.00579201,0.006111742,-0.002989474,-0.002988678,0.012776359,0.00282337
2022/5/24,-0.02339137,-0.036886129,-0.038191965,-0.026598396,-0.041274731,-0.031904175
2022/5/25,0.006068039,0.017157166,0.003245193,0.008675509,0.017532616,0.01158023
2022/5/26,0.002476967,0.011516627,-0.001919292,0.0046204,0.006274775,0.005270518
2022/5/27,0.002067144,-0.001969987,0.000580621,0.001103303,-0.002730918,0.000613113
2022/5/30,0.006927526,0.007274122,0.012014218,0.007010034,0.011636169,0.008713368
2022/5/31,0.015512391,0.014034656,0.023273002,0.015160572,0.011300125,0.01407906
2022/6/1,-0.002038461,-0.000430335,0.009925471,-0.001656039,0.003143446,0.000955923
2022/6/2,0.001565203,0.009095972,0.01206267,0.003358284,0.010922976,0.006735182
2022/6/6,0.018710239,0.017933761,0.039215807,0.018524297,0.025150359,0.019666125
2022/6/7,0.003130877,-0.000141722,-1.26E-05,0.002347677,-0.001081155,0.000426385
2022/6/8,0.009734972,0.005052948,0.00849772,0.008617237,0.001675898,0.00581477
2022/6/9,-0.010459589,-0.014014766,-0.029549651,-0.011305294,-0.017932945,-0.013324179
2022/6/10,0.015163753,0.017847431,0.022505233,0.015800408,0.021165556,0.017495742
2022/6/13,-0.011710539,-0.001039053,-0.003905733,-0.009113077,0.007099833,-0.004119809
2022/6/14,0.007867254,0.006728964,0.000717223,0.00758793,-0.001430844,0.004920742
2022/6/15,0.01324071,-0.00231117,0.010505493,0.009427763,-0.001724061,0.005288251
2022/6/16,-0.006581339,0.000600649,0.004032953,-0.004840971,0.00646269,-2.05E-05
2022/6/17,0.013878152,0.008218462,0.027747866,0.012499154,0.011643626,0.011513756
2022/6/20,0.004963606,0.002229941,0.019918996,0.004300378,0.010925486,0.007094856
2022/6/21,-0.001123929,-0.008434356,-0.006330408,-0.002893794,-0.010163906,-0.004131861
2022/6/22,-0.012701922,-0.015521966,-0.005829888,-0.013380601,-0.012882584,-0.01235536
2022/6/23,0.01715333,0.019565212,0.030933127,0.017732518,0.022959851,0.019155933
2022/6/24,0.011716305,0.01076238,0.0233099,0.011486813,0.012592209,0.011867798
2022/6/27,0.011261471,0.006196647,0.002180078,0.010043923,0.010283231,0.009912463
2022/6/28,0.01040728,0.014608463,0.003470081,0.011413514,0.010965504,0.011881456
2022/6/29,-0.015401257,-0.019542797,-0.02528116,-0.016396352,-0.025245629,-0.018862135
2022/6/30,0.014396892,0.012515952,0.015166706,0.013946435,0.013699058,0.013808334
2022/7/1,-0.004078675,-0.002407827,-0.010196431,-0.003679079,-0.000147065,-0.002783884
2022/7/4,0.006562402,0.013138636,0.018960166,0.00813717,0.011697904,0.008524898
2022/7/5,-0.00144394,-0.001778502,-0.003371869,-0.001524464,-0.005697861,-0.003203745
2022/7/6,-0.014604731,-0.014279963,-0.007934464,-0.014526585,-0.011657444,-0.012621401
2022/7/7,0.004408665,0.005365858,0.016766136,0.004639014,0.012638287,0.006782014
2022/7/8,-0.003306557,-0.007523183,-0.011252601,-0.004322032,-0.005833908,-0.003356172
2022/7/11,-0.016745985,-0.013318746,-0.017808526,-0.015923275,-0.015305484,-0.013861173
2022/7/12,-0.009414904,-0.012289789,-0.023403328,-0.010106842,-0.016548513,-0.011714126
2022/7/13,0.001818265,0.004328301,0.016341662,0.002421058,0.008163839,0.005268305
2022/7/14,0.000141734,0.005413996,0.026309788,0.001410309,0.012578248,0.004360217
2022/7/15,-0.017016575,-0.016760514,-0.020797416,-0.016954748,-0.009833614,-0.014207731
2022/7/18,0.010370299,0.018647657,0.014438914,0.012369482,0.014755335,0.014873959
2022/7/19,-0.005415314,0.003699665,-0.017673139,-0.003200712,0.007965565,0.000963172
2022/7/20,0.003387549,0.011837585,0.005197018,0.005454786,0.014378049,0.007611224
2022/7/21,-0.011145448,-0.009844528,-0.004971679,-0.010825175,-0.004895849,-0.008024875
2022/7/22,0.000513756,-0.009147696,-0.005124927,-0.0018672,-0.005751959,-0.002238052
2022/7/25,-0.006037892,-0.009268892,-0.011825096,-0.006828328,-0.012181038,-0.008102144
2022/7/26,0.007912299,0.012312245,0.003147199,0.008986064,0.011298191,0.009794391
2022/7/27,-0.004931752,0.003848584,0.000291399,-0.002781925,0.01024766,0.001713245
2022/7/28,0.00015091,0.002516143,-0.003075658,0.00073387,0.0071505,0.003178946
2022/7/29,-0.013150898,-0.008514444,-0.013100962,-0.012006097,-0.004582237,-0.009260189
